sp|P47872|SCTR_HUMAN,sp|P47872|SCTR_HUMAN,100,440,0,0,1,440,1,440,0,907,P47872,Secretin receptor OS=Homo sapiens OX=9606 GN=SCTR PE=2 SV=2
sp|P47872|SCTR_HUMAN,tr|G3SA07|G3SA07_GORGO,99.773,440,1,0,1,440,1,440,0,907,G3SA07,Secretin receptor OS=Gorilla gorilla gorilla OX=9595 PE=3 SV=1
sp|P47872|SCTR_HUMAN,tr|G1RH59|G1RH59_NOMLE,99.545,440,2,0,1,440,1,440,0,904,G1RH59,Secretin receptor OS=Nomascus leucogenys OX=61853 GN=SCTR PE=3 SV=1
sp|P47872|SCTR_HUMAN,tr|H2QIM4|H2QIM4_PANTR,99.091,440,4,0,1,440,1,440,0,902,H2QIM4,SCTR isoform 3 OS=Pan troglodytes OX=9598 GN=SCTR PE=3 SV=1
sp|P47872|SCTR_HUMAN,tr|A0A2K5MG90|A0A2K5MG90_CERAT,98.194,443,5,1,1,440,1,443,0,892,A0A2K5MG90,Secretin receptor OS=Cercocebus atys OX=9531 GN=SCTR PE=3 SV=1
sp|P47872|SCTR_HUMAN,tr|A0A096MQK5|A0A096MQK5_PAPAN,97.968,443,6,1,1,440,1,443,0,891,A0A096MQK5,Secretin receptor OS=Papio anubis OX=9555 GN=SCTR PE=3 SV=1
sp|P47872|SCTR_HUMAN,tr|A0A2R8ZBW6|A0A2R8ZBW6_PANPA,97.517,443,8,1,1,440,1,443,0,886,A0A2R8ZBW6,Secretin receptor OS=Pan paniscus OX=9597 GN=SCTR PE=3 SV=1
sp|P47872|SCTR_HUMAN,tr|A0A2K5Y3M2|A0A2K5Y3M2_MANLE,97.291,443,9,1,1,440,1,443,0,885,A0A2K5Y3M2,Secretin receptor OS=Mandrillus leucophaeus OX=9568 GN=SCTR PE=3 SV=1
sp|P47872|SCTR_HUMAN,tr|F6TRW6|F6TRW6_MACMU,97.065,443,10,1,1,440,1,443,0,885,F6TRW6,Secretin receptor OS=Macaca mulatta OX=9544 GN=SCTR PE=3 SV=1
sp|P47872|SCTR_HUMAN,tr|G7PN54|G7PN54_MACFA,96.388,443,13,1,1,440,1,443,0,879,G7PN54,Uncharacterized protein OS=Macaca fascicularis OX=9541 GN=EGM_05193 PE=3 SV=1
sp|P47872|SCTR_HUMAN,tr|A0A0D9RVJ5|A0A0D9RVJ5_CHLSB,97.852,419,6,1,25,440,1,419,0,843,A0A0D9RVJ5,Secretin receptor OS=Chlorocebus sabaeus OX=60711 GN=SCTR PE=3 SV=1
sp|P47872|SCTR_HUMAN,tr|H2P7C5|H2P7C5_PONAB,96.875,416,11,1,25,440,2,415,0,831,H2P7C5,Secretin receptor OS=Pongo abelii OX=9601 GN=SCTR PE=3 SV=1
sp|P47872|SCTR_HUMAN,tr|F7FCP0|F7FCP0_CALJA,93.002,443,28,1,1,440,1,443,0,815,F7FCP0,Secretin receptor OS=Callithrix jacchus OX=9483 GN=SCTR PE=3 SV=2
sp|P47872|SCTR_HUMAN,tr|A0A2K6E6E3|A0A2K6E6E3_MACNE,90.068,443,8,2,1,440,1,410,0,808,A0A2K6E6E3,Secretin receptor OS=Macaca nemestrina OX=9545 GN=SCTR PE=3 SV=1
sp|P47872|SCTR_HUMAN,tr|I3LFB5|I3LFB5_PIG,87.793,426,48,2,19,440,29,454,0,774,I3LFB5,Secretin receptor OS=Sus scrofa OX=9823 GN=SCTR PE=3 SV=2
sp|P47872|SCTR_HUMAN,tr|A0A2I2V434|A0A2I2V434_FELCA,85.882,425,57,1,19,440,15,439,0,768,A0A2I2V434,Secretin receptor OS=Felis catus OX=9685 GN=SCTR PE=3 SV=2
sp|P47872|SCTR_HUMAN,tr|F1P7Q3|F1P7Q3_CANLF,82.735,446,64,2,8,440,7,452,0,759,F1P7Q3,Secretin receptor OS=Canis lupus familiaris OX=9615 GN=SCTR PE=3 SV=2
sp|P47872|SCTR_HUMAN,tr|A0A2U3W944|A0A2U3W944_ODORO,84.028,432,59,2,19,440,18,449,0,749,A0A2U3W944,secretin receptor OS=Odobenus rosmarus divergens OX=9708 GN=SCTR PE=3 SV=1
sp|P47872|SCTR_HUMAN,tr|M3XPF0|M3XPF0_MUSPF,83.102,432,63,1,19,440,18,449,0,749,M3XPF0,Secretin receptor OS=Mustela putorius furo OX=9669 GN=SCTR PE=3 SV=1
sp|P47872|SCTR_HUMAN,tr|A0A2Y9INL5|A0A2Y9INL5_ENHLU,83.102,432,63,1,19,440,18,449,0,746,A0A2Y9INL5,secretin receptor OS=Enhydra lutris kenyoni OX=391180 GN=LOC111140948 PE=3 SV=1
sp|P47872|SCTR_HUMAN,tr|A0A1U7UQZ2|A0A1U7UQZ2_TARSY,86.19,420,53,3,24,440,111,528,0,746,A0A1U7UQZ2,secretin receptor OS=Tarsius syrichta OX=1868482 GN=SCTR PE=3 SV=1
sp|P47872|SCTR_HUMAN,tr|A0A091DCI7|A0A091DCI7_FUKDA,81.938,454,59,5,1,440,1,445,0,744,A0A091DCI7,Secretin receptor OS=Fukomys damarensis OX=885580 GN=H920_08761 PE=3 SV=1
sp|P47872|SCTR_HUMAN,tr|F1MJJ2|F1MJJ2_BOVIN,84.941,425,56,2,19,440,15,434,0,741,F1MJJ2,Secretin receptor OS=Bos taurus OX=9913 GN=SCTR PE=3 SV=2
sp|P47872|SCTR_HUMAN,tr|I3M8I3|I3M8I3_ICTTR,83.372,427,61,2,24,440,9,435,0,741,I3M8I3,Secretin receptor OS=Ictidomys tridecemlineatus OX=43179 GN=SCTR PE=3 SV=2
sp|P47872|SCTR_HUMAN,tr|A0A1S3FHW9|A0A1S3FHW9_DIPOR,84.086,421,65,2,21,440,22,441,0,737,A0A1S3FHW9,secretin receptor isoform X1 OS=Dipodomys ordii OX=10020 GN=Sctr PE=3 SV=1
sp|P47872|SCTR_HUMAN,tr|F7A9N4|F7A9N4_HORSE,83.529,425,60,2,26,440,2,426,0,737,F7A9N4,Secretin receptor OS=Equus caballus OX=9796 GN=SCTR PE=3 SV=1
sp|P47872|SCTR_HUMAN,tr|G1LPP5|G1LPP5_AILME,82.679,433,64,1,19,440,18,450,0,736,G1LPP5,Secretin receptor OS=Ailuropoda melanoleuca OX=9646 GN=SCTR PE=3 SV=1
sp|P47872|SCTR_HUMAN,tr|A0A384BP42|A0A384BP42_URSMA,83.372,427,60,1,25,440,12,438,0,733,A0A384BP42,secretin receptor OS=Ursus maritimus OX=29073 GN=SCTR PE=3 SV=1
sp|P47872|SCTR_HUMAN,tr|A0A2Y9EJX1|A0A2Y9EJX1_PHYCD,83.732,418,61,2,25,440,18,430,0,727,A0A2Y9EJX1,secretin receptor OS=Physeter catodon OX=9755 GN=SCTR PE=3 SV=1
sp|P47872|SCTR_HUMAN,tr|L5JYL5|L5JYL5_PTEAL,83.059,425,59,2,27,438,3,427,0,726,L5JYL5,Secretin receptor (Fragment) OS=Pteropus alecto OX=9402 GN=PAL_GLEAN10025791 PE=3 SV=1
sp|P47872|SCTR_HUMAN,sp|P23811|SCTR_RAT,81.628,430,67,4,21,440,22,449,0,726,P23811,Secretin receptor OS=Rattus norvegicus OX=10116 GN=Sctr PE=2 SV=1
sp|P47872|SCTR_HUMAN,tr|A0A2Y9G1L0|A0A2Y9G1L0_TRIMA,82.033,423,67,2,26,440,275,696,0,725,A0A2Y9G1L0,secretin receptor OS=Trichechus manatus latirostris OX=127582 GN=LOC101361735 PE=3 SV=1
sp|P47872|SCTR_HUMAN,tr|H0VT27|H0VT27_CAVPO,81.236,437,60,4,25,440,1,436,0,723,H0VT27,Secretin receptor OS=Cavia porcellus OX=10141 GN=SCTR PE=3 SV=2
sp|P47872|SCTR_HUMAN,tr|A0A1S2ZUQ3|A0A1S2ZUQ3_ERIEU,78.984,433,79,2,20,440,20,452,0,719,A0A1S2ZUQ3,secretin receptor OS=Erinaceus europaeus OX=9365 GN=SCTR PE=3 SV=1
sp|P47872|SCTR_HUMAN,tr|A0A1U8BZI8|A0A1U8BZI8_MESAU,81.412,425,68,3,26,440,40,463,0,719,A0A1U8BZI8,secretin receptor isoform X1 OS=Mesocricetus auratus OX=10036 GN=Sctr PE=3 SV=1
sp|P47872|SCTR_HUMAN,tr|W5PSN2|W5PSN2_SHEEP,79.688,448,60,3,19,440,15,457,0,719,W5PSN2,Secretin receptor OS=Ovis aries OX=9940 GN=SCTR PE=3 SV=1
sp|P47872|SCTR_HUMAN,tr|G5AW90|G5AW90_HETGA,73.843,497,64,7,1,440,1,488,0,716,G5AW90,Secretin receptor OS=Heterocephalus glaber OX=10181 GN=GW7_17738 PE=3 SV=1
sp|P47872|SCTR_HUMAN,sp|O46502|SCTR_RABIT,81.25,432,69,2,18,440,17,445,0,704,O46502,Secretin receptor OS=Oryctolagus cuniculus OX=9986 GN=SCTR PE=2 SV=1
sp|P47872|SCTR_HUMAN,tr|G1STM3|G1STM3_RABIT,81.776,428,66,2,18,436,17,441,0,703,G1STM3,Secretin receptor OS=Oryctolagus cuniculus OX=9986 GN=SCTR PE=3 SV=2
sp|P47872|SCTR_HUMAN,tr|G3H5D7|G3H5D7_CRIGR,78.704,432,74,5,19,440,20,443,0,694,G3H5D7,Secretin receptor OS=Cricetulus griseus OX=10029 GN=I79_005524 PE=3 SV=1
sp|P47872|SCTR_HUMAN,sp|Q5FWI2|SCTR_MOUSE,79.302,430,75,5,21,440,22,447,0,691,Q5FWI2,Secretin receptor OS=Mus musculus OX=10090 GN=Sctr PE=2 SV=1
sp|P47872|SCTR_HUMAN,tr|G3SXX0|G3SXX0_LOXAF,83.679,386,52,3,65,440,4,388,0,672,G3SXX0,Secretin receptor OS=Loxodonta africana OX=9785 GN=SCTR PE=3 SV=1
sp|P47872|SCTR_HUMAN,tr|G1P1I6|G1P1I6_MYOLU,73.853,436,99,4,19,440,18,452,0,644,G1P1I6,Secretin receptor OS=Myotis lucifugus OX=59463 GN=SCTR PE=3 SV=1
sp|P47872|SCTR_HUMAN,tr|H0WGS3|H0WGS3_OTOGA,81.51,384,63,2,65,440,1,384,0,640,H0WGS3,Secretin receptor OS=Otolemur garnettii OX=30611 GN=SCTR PE=3 SV=1
sp|P47872|SCTR_HUMAN,tr|F6R8T5|F6R8T5_MONDO,69.773,440,117,6,16,440,13,451,0,640,F6R8T5,Secretin receptor OS=Monodelphis domestica OX=13616 GN=SCTR PE=3 SV=2
sp|P47872|SCTR_HUMAN,tr|A0A384AWH5|A0A384AWH5_BALAS,87.608,347,41,1,96,440,99,445,0,634,A0A384AWH5,secretin receptor-like OS=Balaenoptera acutorostrata scammoni OX=310752 GN=LOC103018074 PE=3 SV=1
sp|P47872|SCTR_HUMAN,tr|G3WU25|G3WU25_SARHA,66.9,429,127,4,16,434,9,432,0,596,G3WU25,Secretin receptor OS=Sarcophilus harrisii OX=9305 GN=SCTR PE=3 SV=1
sp|P47872|SCTR_HUMAN,tr|K7F648|K7F648_PELSI,66.584,404,128,2,14,410,5,408,0,575,K7F648,Secretin receptor OS=Pelodiscus sinensis OX=13735 GN=SCTR PE=3 SV=1
sp|P47872|SCTR_HUMAN,tr|A0A1U7RS28|A0A1U7RS28_ALLSI,63.279,433,140,4,27,440,18,450,0,572,A0A1U7RS28,secretin receptor OS=Alligator sinensis OX=38654 GN=SCTR PE=3 SV=1
