sp|Q16602|CALRL_HUMAN,sp|Q16602|CALRL_HUMAN,100,461,0,0,1,461,1,461,0,960,Q16602,Calcitonin gene-related peptide type 1 receptor OS=Homo sapiens OX=9606 GN=CALCRL PE=1 SV=2
sp|Q16602|CALRL_HUMAN,tr|G1R3Z2|G1R3Z2_NOMLE,99.349,461,3,0,1,461,1,461,0,953,G1R3Z2,Calcitonin receptor like receptor OS=Nomascus leucogenys OX=61853 GN=CALCRL PE=3 SV=3
sp|Q16602|CALRL_HUMAN,tr|F6X1C0|F6X1C0_MACMU,99.132,461,4,0,1,461,1,461,0,952,F6X1C0,Calcitonin gene-related peptide type 1 receptor OS=Macaca mulatta OX=9544 GN=CALCRL PE=2 SV=2
sp|Q16602|CALRL_HUMAN,tr|G3QN16|G3QN16_GORGO,99.566,461,2,0,1,461,1,461,0,952,G3QN16,Calcitonin receptor like receptor OS=Gorilla gorilla gorilla OX=9595 PE=3 SV=2
sp|Q16602|CALRL_HUMAN,tr|A0A2K5MI98|A0A2K5MI98_CERAT,99.132,461,4,0,1,461,12,472,0,952,A0A2K5MI98,Calcitonin receptor like receptor OS=Cercocebus atys OX=9531 GN=CALCRL PE=3 SV=1
sp|Q16602|CALRL_HUMAN,tr|A0A0D9RJ74|A0A0D9RJ74_CHLSB,99.132,461,4,0,1,461,12,472,0,952,A0A0D9RJ74,Calcitonin receptor like receptor OS=Chlorocebus sabaeus OX=60711 GN=CALCRL PE=3 SV=1
sp|Q16602|CALRL_HUMAN,tr|A0A096MW59|A0A096MW59_PAPAN,99.132,461,4,0,1,461,12,472,0,952,A0A096MW59,Calcitonin receptor like receptor OS=Papio anubis OX=9555 GN=CALCRL PE=3 SV=1
sp|Q16602|CALRL_HUMAN,tr|A0A2K5XR27|A0A2K5XR27_MANLE,98.915,461,5,0,1,461,1,461,0,951,A0A2K5XR27,Calcitonin receptor like receptor OS=Mandrillus leucophaeus OX=9568 GN=CALCRL PE=3 SV=1
sp|Q16602|CALRL_HUMAN,tr|A0A2K6CYU7|A0A2K6CYU7_MACNE,98.915,461,5,0,1,461,12,472,0,951,A0A2K6CYU7,Calcitonin receptor like receptor OS=Macaca nemestrina OX=9545 GN=CALCRL PE=3 SV=1
sp|Q16602|CALRL_HUMAN,tr|G7PL02|G7PL02_MACFA,98.915,461,5,0,1,461,1,461,0,949,G7PL02,Uncharacterized protein OS=Macaca fascicularis OX=9541 GN=EGM_04135 PE=3 SV=1
sp|Q16602|CALRL_HUMAN,tr|F6YRQ5|F6YRQ5_CALJA,96.746,461,15,0,1,461,12,472,0,931,F6YRQ5,Calcitonin receptor like receptor OS=Callithrix jacchus OX=9483 GN=CALCRL PE=3 SV=1
sp|Q16602|CALRL_HUMAN,tr|H2P835|H2P835_PONAB,99.55,444,1,1,18,461,1,443,0,915,H2P835,Calcitonin receptor like receptor OS=Pongo abelii OX=9601 GN=CALCRL PE=3 SV=1
sp|Q16602|CALRL_HUMAN,tr|A0A2I3RAK9|A0A2I3RAK9_PANTR,93.305,478,15,1,1,461,1,478,0,914,A0A2I3RAK9,Calcitonin receptor like receptor OS=Pan troglodytes OX=9598 GN=CALCRL PE=3 SV=1
sp|Q16602|CALRL_HUMAN,tr|A0A2R9C0G9|A0A2R9C0G9_PANPA,92.355,484,14,3,1,461,1,484,0,886,A0A2R9C0G9,Calcitonin receptor like receptor OS=Pan paniscus OX=9597 GN=CALCRL PE=3 SV=1
sp|Q16602|CALRL_HUMAN,tr|H0WPT5|H0WPT5_OTOGA,94.156,462,26,1,1,461,2,463,0,882,H0WPT5,Calcitonin receptor like receptor OS=Otolemur garnettii OX=30611 GN=CALCRL PE=3 SV=1
sp|Q16602|CALRL_HUMAN,tr|F1PI78|F1PI78_CANLF,93.506,462,29,1,1,461,1,462,0,882,F1PI78,Calcitonin receptor like receptor OS=Canis lupus familiaris OX=9615 GN=CALCRL PE=3 SV=2
sp|Q16602|CALRL_HUMAN,tr|F7BDX2|F7BDX2_HORSE,93.29,462,30,1,1,461,2,463,0,879,F7BDX2,Calcitonin receptor like receptor OS=Equus caballus OX=9796 GN=CALCRL PE=3 SV=1
sp|Q16602|CALRL_HUMAN,tr|A0A384BTH1|A0A384BTH1_URSMA,93.074,462,31,1,1,461,2,463,0,878,A0A384BTH1,calcitonin gene-related peptide type 1 receptor isoform X1 OS=Ursus maritimus OX=29073 GN=CALCRL PE=3 SV=1
