sp|P48546|GIPR_HUMAN,Gastric inhibitory polypeptide receptor OS=Homo sapiens OX=9606 GN=GIPR PE=1 SV=1,9606
tr|A0A2I3RBA7|A0A2I3RBA7_PANTR,GIPR isoform 1 OS=Pan troglodytes OX=9598 GN=GIPR PE=3 SV=1,9598
tr|A0A2R9A9R5|A0A2R9A9R5_PANPA,Gastric inhibitory polypeptide receptor OS=Pan paniscus OX=9597 GN=GIPR PE=3 SV=1,9597
tr|G3RJ74|G3RJ74_GORGO,Gastric inhibitory polypeptide receptor OS=Gorilla gorilla gorilla OX=9595 PE=3 SV=2,9595
tr|H2NZ92|H2NZ92_PONAB,Gastric inhibitory polypeptide receptor OS=Pongo abelii OX=9601 GN=GIPR PE=3 SV=1,9601
tr|A0A0D9S1Z4|A0A0D9S1Z4_CHLSB,Gastric inhibitory polypeptide receptor OS=Chlorocebus sabaeus OX=60711 GN=GIPR PE=3 SV=1,60711
tr|A0A0A0MX16|A0A0A0MX16_PAPAN,Gastric inhibitory polypeptide receptor OS=Papio anubis OX=9555 GN=GIPR PE=3 SV=1,9555
tr|A0A2K5N2U6|A0A2K5N2U6_CERAT,Gastric inhibitory polypeptide receptor OS=Cercocebus atys OX=9531 GN=GIPR PE=3 SV=1,9531
tr|A0A2K6AGC6|A0A2K6AGC6_MANLE,Gastric inhibitory polypeptide receptor OS=Mandrillus leucophaeus OX=9568 GN=GIPR PE=3 SV=1,9568
tr|A0A1D5QDM0|A0A1D5QDM0_MACMU,Gastric inhibitory polypeptide receptor OS=Macaca mulatta OX=9544 GN=GIPR PE=3 SV=1,9544
tr|G8F4B4|G8F4B4_MACFA,Uncharacterized protein OS=Macaca fascicularis OX=9541 GN=EGM_20336 PE=3 SV=1,9541
tr|A0A2K6CIT3|A0A2K6CIT3_MACNE,Gastric inhibitory polypeptide receptor OS=Macaca nemestrina OX=9545 GN=GIPR PE=3 SV=1,9545
tr|F6Y4K4|F6Y4K4_CALJA,Gastric inhibitory polypeptide receptor OS=Callithrix jacchus OX=9483 GN=GIPR PE=3 SV=1,9483
tr|H0X783|H0X783_OTOGA,Gastric inhibitory polypeptide receptor OS=Otolemur garnettii OX=30611 GN=GIPR PE=3 SV=1,30611
tr|I3N2F6|I3N2F6_ICTTR,Gastric inhibitory polypeptide receptor OS=Ictidomys tridecemlineatus OX=43179 GN=GIPR PE=3 SV=2,43179
tr|G1T265|G1T265_RABIT,Gastric inhibitory polypeptide receptor OS=Oryctolagus cuniculus OX=9986 GN=GIPR PE=3 SV=1,9986
tr|H0UYK5|H0UYK5_CAVPO,Gastric inhibitory polypeptide receptor OS=Cavia porcellus OX=10141 GN=GIPR PE=3 SV=2,10141
tr|G5AUX3|G5AUX3_HETGA,Gastric inhibitory polypeptide receptor OS=Heterocephalus glaber OX=10181 GN=GW7_18098 PE=3 SV=1,10181
tr|A0A091CP67|A0A091CP67_FUKDA,Gastric inhibitory polypeptide receptor OS=Fukomys damarensis OX=885580 GN=H920_19639 PE=3 SV=1,885580
tr|A0A1S3GGP9|A0A1S3GGP9_DIPOR,gastric inhibitory polypeptide receptor OS=Dipodomys ordii OX=10020 GN=Gipr PE=3 SV=1,10020
sp|P43218|GIPR_MESAU,Gastric inhibitory polypeptide receptor OS=Mesocricetus auratus OX=10036 GN=GIPR PE=2 SV=1,10036
sp|P43219|GIPR_RAT,Gastric inhibitory polypeptide receptor OS=Rattus norvegicus OX=10116 GN=Gipr PE=2 SV=1,10116
sp|Q0P543|GIPR_MOUSE,Gastric inhibitory polypeptide receptor OS=Mus musculus OX=10090 GN=Gipr PE=2 SV=2,10090
tr|F6VG30|F6VG30_HORSE,Gastric inhibitory polypeptide receptor OS=Equus caballus OX=9796 GN=GIPR PE=3 SV=1,9796
tr|I3LND8|I3LND8_PIG,Gastric inhibitory polypeptide receptor OS=Sus scrofa OX=9823 GN=GIPR PE=3 SV=2,9823
tr|E1B8G5|E1B8G5_BOVIN,Gastric inhibitory polypeptide receptor OS=Bos taurus OX=9913 GN=GIPR PE=3 SV=1,9913
tr|W5PKD1|W5PKD1_SHEEP,Gastric inhibitory polypeptide receptor OS=Ovis aries OX=9940 GN=GIPR PE=3 SV=1,9940
tr|A0A383YZA7|A0A383YZA7_BALAS,gastric inhibitory polypeptide receptor OS=Balaenoptera acutorostrata scammoni OX=310752 GN=GIPR PE=3 SV=1,310752
tr|A0A2Y9EJG0|A0A2Y9EJG0_PHYCD,gastric inhibitory polypeptide receptor OS=Physeter catodon OX=9755 GN=GIPR PE=3 SV=1,9755
