sp|P47871|GLR_HUMAN,Glucagon receptor OS=Homo sapiens OX=9606 GN=GCGR PE=1 SV=1,9606
tr|A0A2R9AXT8|A0A2R9AXT8_PANPA,Glucagon receptor OS=Pan paniscus OX=9597 GN=GCGR PE=3 SV=1,9597
tr|H2RC88|H2RC88_PANTR,Glucagon receptor OS=Pan troglodytes OX=9598 GN=GCGR PE=3 SV=2,9598
tr|G3R9V0|G3R9V0_GORGO,Glucagon receptor OS=Gorilla gorilla gorilla OX=9595 PE=3 SV=2,9595
tr|K7EUR9|K7EUR9_PONAB,Uncharacterized protein OS=Pongo abelii OX=9601 PE=3 SV=1,9601
tr|G1RH24|G1RH24_NOMLE,Glucagon receptor OS=Nomascus leucogenys OX=61853 GN=GCGR PE=3 SV=1,61853
tr|A0A0D9S4L9|A0A0D9S4L9_CHLSB,Glucagon receptor OS=Chlorocebus sabaeus OX=60711 GN=GCGR PE=3 SV=1,60711
tr|A0A2K5ZFH3|A0A2K5ZFH3_MANLE,Glucagon receptor OS=Mandrillus leucophaeus OX=9568 GN=GCGR PE=3 SV=1,9568
tr|A0A2K5N5W0|A0A2K5N5W0_CERAT,Glucagon receptor OS=Cercocebus atys OX=9531 GN=GCGR PE=3 SV=1,9531
tr|A0A2K6E9G1|A0A2K6E9G1_MACNE,Glucagon receptor OS=Macaca nemestrina OX=9545 GN=GCGR PE=3 SV=1,9545
tr|G7PT51|G7PT51_MACFA,Uncharacterized protein (Fragment) OS=Macaca fascicularis OX=9541 GN=EGM_08276 PE=3 SV=1,9541
tr|F6X9D9|F6X9D9_MACMU,Glucagon receptor OS=Macaca mulatta OX=9544 GN=GCGR PE=3 SV=2,9544
tr|A0A2I3MN00|A0A2I3MN00_PAPAN,Glucagon receptor OS=Papio anubis OX=9555 GN=GCGR PE=3 SV=1,9555
tr|H9KVX4|H9KVX4_CALJA,Glucagon receptor OS=Callithrix jacchus OX=9483 GN=GCGR PE=3 SV=2,9483
tr|H0XI39|H0XI39_OTOGA,Glucagon receptor OS=Otolemur garnettii OX=30611 GN=GCGR PE=3 SV=1,30611
tr|A0A3Q0E5G2|A0A3Q0E5G2_TARSY,glucagon receptor OS=Tarsius syrichta OX=1868482 GN=GCGR PE=4 SV=1,1868482
tr|G5BJ74|G5BJ74_HETGA,Glucagon receptor OS=Heterocephalus glaber OX=10181 GN=GW7_04089 PE=3 SV=1,10181
tr|A0A091DUE1|A0A091DUE1_FUKDA,Glucagon receptor OS=Fukomys damarensis OX=885580 GN=H920_02938 PE=3 SV=1,885580
tr|H0VZQ6|H0VZQ6_CAVPO,Glucagon receptor OS=Cavia porcellus OX=10141 GN=GCGR PE=3 SV=1,10141
tr|I3NFM0|I3NFM0_ICTTR,Glucagon receptor OS=Ictidomys tridecemlineatus OX=43179 GN=GCGR PE=3 SV=1,43179
sp|Q61606|GLR_MOUSE,Glucagon receptor OS=Mus musculus OX=10090 GN=Gcgr PE=2 SV=2,10090
sp|P30082|GLR_RAT,Glucagon receptor OS=Rattus norvegicus OX=10116 GN=Gcgr PE=1 SV=2,10116
