sp|P48546|GIPR_HUMAN,sp|P48546|GIPR_HUMAN,100.000,466,0,0,1,466,1,466,0.0,946,P48546,Gastric inhibitory polypeptide receptor OS=Homo sapiens OX=9606 GN=GIPR PE=1 SV=1
sp|P48546|GIPR_HUMAN,tr|A0A2I3RBA7|A0A2I3RBA7_PANTR,99.356,466,3,0,1,466,1,466,0.0,940,A0A2I3RBA7,Gastric inhibitory polypeptide receptor OS=Pan troglodytes OX=9598 GN=GIPR PE=4 SV=1
sp|P48546|GIPR_HUMAN,tr|G3RJ74|G3RJ74_GORGO,98.712,466,6,0,1,466,1,466,0.0,932,G3RJ74,Gastric inhibitory polypeptide receptor OS=Gorilla gorilla gorilla OX=9595 GN=GIPR PE=4 SV=2
sp|P48546|GIPR_HUMAN,tr|F7E1R9|F7E1R9_MACMU,97.425,466,12,0,1,466,1,466,0.0,921,F7E1R9,Gastric inhibitory polypeptide receptor OS=Macaca mulatta OX=9544 GN=GIPR PE=4 SV=3
sp|P48546|GIPR_HUMAN,tr|A0A2K5VD75|A0A2K5VD75_MACFA,96.996,466,14,0,1,466,1,466,0.0,916,A0A2K5VD75,Gastric inhibitory polypeptide receptor OS=Macaca fascicularis OX=9541 GN=GIPR PE=4 SV=2
sp|P48546|GIPR_HUMAN,tr|A0A2K5N2U6|A0A2K5N2U6_CERAT,96.567,466,16,0,1,466,1,466,0.0,913,A0A2K5N2U6,Gastric inhibitory polypeptide receptor OS=Cercocebus atys OX=9531 GN=GIPR PE=4 SV=1
sp|P48546|GIPR_HUMAN,tr|A0A2K6PCE6|A0A2K6PCE6_RHIRO,96.567,466,16,0,1,466,1,466,0.0,912,A0A2K6PCE6,Uncharacterized protein OS=Rhinopithecus roxellana OX=61622 GN=GIPR PE=4 SV=1
sp|P48546|GIPR_HUMAN,tr|A0A0A0MX16|A0A0A0MX16_PAPAN,96.781,466,15,0,1,466,1,466,0.0,912,A0A0A0MX16,Gastric inhibitory polypeptide receptor OS=Papio anubis OX=9555 GN=GIPR PE=4 SV=1
sp|P48546|GIPR_HUMAN,tr|A0A0D9S1Z4|A0A0D9S1Z4_CHLSB,96.781,466,15,0,1,466,1,466,0.0,912,A0A0D9S1Z4,Uncharacterized protein OS=Chlorocebus sabaeus OX=60711 GN=GIPR PE=4 SV=1
sp|P48546|GIPR_HUMAN,tr|A0A2K6N0C9|A0A2K6N0C9_RHIBE,96.352,466,17,0,1,466,1,466,0.0,857,A0A2K6N0C9,Uncharacterized protein OS=Rhinopithecus bieti OX=61621 GN=GIPR PE=4 SV=1
sp|P48546|GIPR_HUMAN,tr|A0A2K6CIT3|A0A2K6CIT3_MACNE,94.861,467,20,2,1,466,1,464,0.0,842,A0A2K6CIT3,Gastric inhibitory polypeptide receptor OS=Macaca nemestrina OX=9545 GN=GIPR PE=4 SV=1
sp|P48546|GIPR_HUMAN,tr|A0A2I3TFF3|A0A2I3TFF3_PANTR,91.631,466,3,1,1,466,1,430,0.0,838,A0A2I3TFF3,Gastric inhibitory polypeptide receptor OS=Pan troglodytes OX=9598 GN=GIPR PE=4 SV=1
sp|P48546|GIPR_HUMAN,tr|A0A2I2ZDC6|A0A2I2ZDC6_GORGO,90.987,466,6,1,1,466,1,430,0.0,830,A0A2I2ZDC6,Gastric inhibitory polypeptide receptor OS=Gorilla gorilla gorilla OX=9595 GN=GIPR PE=4 SV=1
sp|P48546|GIPR_HUMAN,tr|H2NZ92|H2NZ92_PONAB,90.129,466,9,1,1,466,1,429,0.0,823,H2NZ92,Gastric inhibitory polypeptide receptor OS=Pongo abelii OX=9601 GN=GIPR PE=4 SV=1
sp|P48546|GIPR_HUMAN,tr|F6Y4K4|F6Y4K4_CALJA,92.704,466,34,0,1,466,1,466,0.0,818,F6Y4K4,Uncharacterized protein OS=Callithrix jacchus OX=9483 GN=GIPR PE=4 SV=1
sp|P48546|GIPR_HUMAN,tr|A0A2K5VD85|A0A2K5VD85_MACFA,89.485,466,13,1,1,466,1,430,0.0,817,A0A2K5VD85,Gastric inhibitory polypeptide receptor OS=Macaca fascicularis OX=9541 GN=GIPR PE=4 SV=2
sp|P48546|GIPR_HUMAN,tr|A0A2K5N300|A0A2K5N300_CERAT,89.056,466,15,1,1,466,1,430,0.0,814,A0A2K5N300,Gastric inhibitory polypeptide receptor OS=Cercocebus atys OX=9531 GN=GIPR PE=4 SV=1
sp|P48546|GIPR_HUMAN,tr|A0A2I3MB25|A0A2I3MB25_PAPAN,89.270,466,14,1,1,466,1,430,0.0,814,A0A2I3MB25,Gastric inhibitory polypeptide receptor OS=Papio anubis OX=9555 GN=GIPR PE=4 SV=1
sp|P48546|GIPR_HUMAN,tr|A0A2K6PCA6|A0A2K6PCA6_RHIRO,88.841,466,16,1,1,466,1,430,0.0,812,A0A2K6PCA6,G_PROTEIN_RECEP_F2_4 domain-containing protein OS=Rhinopithecus roxellana OX=61622 GN=GIPR PE=4 SV=1
