sp|P34998|CRFR1_HUMAN,Corticotropin-releasing factor receptor 1 OS=Homo sapiens OX=9606 GN=CRHR1 PE=1 SV=1,9606
tr|A0A0D9QUU8|A0A0D9QUU8_CHLSB,Uncharacterized protein OS=Chlorocebus sabaeus OX=60711 PE=3 SV=1,60711
tr|H2NTP8|H2NTP8_PONAB,Uncharacterized protein OS=Pongo abelii OX=9601 PE=3 SV=1,9601
tr|A0A2I2YKR9|A0A2I2YKR9_GORGO,Uncharacterized protein OS=Gorilla gorilla gorilla OX=9595 PE=3 SV=1,9595
tr|A0A2R9CTL2|A0A2R9CTL2_PANPA,Uncharacterized protein OS=Pan paniscus OX=9597 PE=3 SV=1,9597
tr|A0A2K5MEB9|A0A2K5MEB9_CERAT,Uncharacterized protein OS=Cercocebus atys OX=9531 PE=3 SV=1,9531
tr|A0A2K5XIV4|A0A2K5XIV4_MANLE,Uncharacterized protein OS=Mandrillus leucophaeus OX=9568 PE=3 SV=1,9568
tr|A0A2K6B0M8|A0A2K6B0M8_MACNE,Uncharacterized protein OS=Macaca nemestrina OX=9545 PE=3 SV=1,9545
tr|A0A2I3MWY0|A0A2I3MWY0_PAPAN,Uncharacterized protein OS=Papio anubis OX=9555 PE=3 SV=1,9555
tr|G7PV27|G7PV27_MACFA,Uncharacterized protein (Fragment) OS=Macaca fascicularis OX=9541 GN=EGM_08028 PE=3 SV=1,9541
tr|A0A2I3TB63|A0A2I3TB63_PANTR,CRHR1 isoform 8 OS=Pan troglodytes OX=9598 GN=CRHR1 PE=3 SV=1,9598
sp|Q76LL8|CRFR1_MACMU,Corticotropin-releasing factor receptor 1 OS=Macaca mulatta OX=9544 GN=CRHR1 PE=2 SV=1,9544
tr|A0A1S3A5J7|A0A1S3A5J7_ERIEU,corticotropin-releasing factor receptor 1 isoform X1 OS=Erinaceus europaeus OX=9365 GN=CRHR1 PE=3 SV=1,9365
tr|A0A287CXX6|A0A287CXX6_ICTTR,Uncharacterized protein OS=Ictidomys tridecemlineatus OX=43179 GN=Crhr1 PE=3 SV=1,43179
tr|A0A2Y9DHA4|A0A2Y9DHA4_TRIMA,corticotropin-releasing factor receptor 1 isoform X1 OS=Trichechus manatus latirostris OX=127582 GN=LOC101340626 PE=3 SV=1,127582
tr|G3UEN0|G3UEN0_LOXAF,Uncharacterized protein OS=Loxodonta africana OX=9785 GN=CRHR1 PE=3 SV=1,9785
tr|F7CLK8|F7CLK8_HORSE,Uncharacterized protein OS=Equus caballus OX=9796 PE=3 SV=1,9796
tr|L5KS17|L5KS17_PTEAL,Corticotropin-releasing factor receptor 1 (Fragment) OS=Pteropus alecto OX=9402 GN=PAL_GLEAN10004285 PE=3 SV=1,9402
tr|A0A2U3WPR7|A0A2U3WPR7_ODORO,corticotropin-releasing factor receptor 1 isoform X1 OS=Odobenus rosmarus divergens OX=9708 GN=CRHR1 PE=3 SV=1,9708
tr|A0A384CBB3|A0A384CBB3_URSMA,LOW QUALITY PROTEIN: corticotropin-releasing factor receptor 1 OS=Ursus maritimus OX=29073 GN=CRHR1 PE=3 SV=1,29073
tr|G1M7R8|G1M7R8_AILME,Uncharacterized protein OS=Ailuropoda melanoleuca OX=9646 PE=3 SV=1,9646
tr|A0A337SCM4|A0A337SCM4_FELCA,Uncharacterized protein OS=Felis catus OX=9685 GN=CRHR1 PE=3 SV=1,9685
tr|E2R9A7|E2R9A7_CANLF,Uncharacterized protein OS=Canis lupus familiaris OX=9615 GN=LOC610380 PE=3 SV=2,9615
tr|G1PHU2|G1PHU2_MYOLU,Uncharacterized protein (Fragment) OS=Myotis lucifugus OX=59463 GN=CRHR1 PE=3 SV=1,59463
tr|F1RRS6|F1RRS6_PIG,Uncharacterized protein OS=Sus scrofa OX=9823 GN=CRHR1 PE=3 SV=1,9823
sp|O62772|CRFR1_SHEEP,Corticotropin-releasing factor receptor 1 OS=Ovis aries OX=9940 GN=CRHR1 PE=2 SV=1,9940
