sp|Q16602|CALRL_HUMAN,Calcitonin gene-related peptide type 1 receptor OS=Homo sapiens OX=9606 GN=CALCRL PE=1 SV=2,9606
tr|G1R3Z2|G1R3Z2_NOMLE,Calcitonin receptor like receptor OS=Nomascus leucogenys OX=61853 GN=CALCRL PE=3 SV=3,61853
tr|H2P835|H2P835_PONAB,Calcitonin receptor like receptor OS=Pongo abelii OX=9601 GN=CALCRL PE=3 SV=1,9601
tr|G3QN16|G3QN16_GORGO,Calcitonin receptor like receptor OS=Gorilla gorilla gorilla OX=9595 PE=3 SV=2,9595
tr|A0A2R9C0G9|A0A2R9C0G9_PANPA,Calcitonin receptor like receptor OS=Pan paniscus OX=9597 GN=CALCRL PE=3 SV=1,9597
tr|A0A2I3RAK9|A0A2I3RAK9_PANTR,Calcitonin receptor like receptor OS=Pan troglodytes OX=9598 GN=CALCRL PE=3 SV=1,9598
tr|G7PL02|G7PL02_MACFA,Uncharacterized protein OS=Macaca fascicularis OX=9541 GN=EGM_04135 PE=3 SV=1,9541
tr|F6X1C0|F6X1C0_MACMU,Calcitonin gene-related peptide type 1 receptor OS=Macaca mulatta OX=9544 GN=CALCRL PE=2 SV=2,9544
tr|A0A2K5XR27|A0A2K5XR27_MANLE,Calcitonin receptor like receptor OS=Mandrillus leucophaeus OX=9568 GN=CALCRL PE=3 SV=1,9568
tr|A0A2K6CYU7|A0A2K6CYU7_MACNE,Calcitonin receptor like receptor OS=Macaca nemestrina OX=9545 GN=CALCRL PE=3 SV=1,9545
tr|A0A0D9RJ74|A0A0D9RJ74_CHLSB,Calcitonin receptor like receptor OS=Chlorocebus sabaeus OX=60711 GN=CALCRL PE=3 SV=1,60711
tr|A0A2K5MI98|A0A2K5MI98_CERAT,Calcitonin receptor like receptor OS=Cercocebus atys OX=9531 GN=CALCRL PE=3 SV=1,9531
tr|A0A096MW59|A0A096MW59_PAPAN,Calcitonin receptor like receptor OS=Papio anubis OX=9555 GN=CALCRL PE=3 SV=1,9555
tr|F6YRQ5|F6YRQ5_CALJA,Calcitonin receptor like receptor OS=Callithrix jacchus OX=9483 GN=CALCRL PE=3 SV=1,9483
tr|A0A3Q0DLA2|A0A3Q0DLA2_TARSY,calcitonin gene-related peptide type 1 receptor OS=Tarsius syrichta OX=1868482 GN=CALCRL PE=4 SV=1,1868482
tr|H0WPT5|H0WPT5_OTOGA,Calcitonin receptor like receptor OS=Otolemur garnettii OX=30611 GN=CALCRL PE=3 SV=1,30611
tr|G1T6G0|G1T6G0_RABIT,Calcitonin receptor like receptor OS=Oryctolagus cuniculus OX=9986 GN=CALCRL PE=3 SV=1,9986
tr|I3M129|I3M129_ICTTR,Calcitonin receptor like receptor OS=Ictidomys tridecemlineatus OX=43179 GN=CALCRL PE=3 SV=2,43179
tr|A0A1S3G8Y6|A0A1S3G8Y6_DIPOR,calcitonin gene-related peptide type 1 receptor OS=Dipodomys ordii OX=10020 GN=Calcrl PE=3 SV=1,10020
