sp|P30988|CALCR_HUMAN,sp|P30988|CALCR_HUMAN,100,474,0,0,1,474,1,474,0,995,P30988,Calcitonin receptor OS=Homo sapiens OX=9606 GN=CALCR PE=1 SV=3
sp|P30988|CALCR_HUMAN,tr|A0A2R8ZSG9|A0A2R8ZSG9_PANPA,96.531,490,1,1,1,474,20,509,0,985,A0A2R8ZSG9,Calcitonin receptor OS=Pan paniscus OX=9597 GN=CALCR PE=3 SV=1
sp|P30988|CALCR_HUMAN,tr|A0A2I3S8B3|A0A2I3S8B3_PANTR,96.531,490,1,1,1,474,20,509,0,985,A0A2I3S8B3,Calcitonin receptor OS=Pan troglodytes OX=9598 GN=CALCR PE=3 SV=1
sp|P30988|CALCR_HUMAN,tr|A0A2I2Y7U1|A0A2I2Y7U1_GORGO,95.918,490,4,1,1,474,20,509,0,981,A0A2I2Y7U1,Calcitonin receptor OS=Gorilla gorilla gorilla OX=9595 GN=CALCR PE=3 SV=1
sp|P30988|CALCR_HUMAN,tr|H2PMX1|H2PMX1_PONAB,96.122,490,3,1,1,474,1,490,0,979,H2PMX1,Calcitonin receptor OS=Pongo abelii OX=9601 GN=CALCR PE=3 SV=1
sp|P30988|CALCR_HUMAN,tr|A0A2K5I616|A0A2K5I616_COLAP,97.468,474,11,1,1,474,20,492,0,972,A0A2K5I616,Calcitonin receptor OS=Colobus angolensis palliatus OX=336983 PE=3 SV=1
sp|P30988|CALCR_HUMAN,tr|A0A2K6RNI1|A0A2K6RNI1_RHIRO,97.257,474,12,1,1,474,17,489,0,969,A0A2K6RNI1,Calcitonin receptor OS=Rhinopithecus roxellana OX=61622 GN=CALCR PE=3 SV=1
sp|P30988|CALCR_HUMAN,tr|G1RZK7|G1RZK7_NOMLE,94.694,490,10,1,1,474,20,509,0,968,G1RZK7,Calcitonin receptor OS=Nomascus leucogenys OX=61853 GN=CALCR PE=3 SV=2
sp|P30988|CALCR_HUMAN,tr|A0A2K5XKT7|A0A2K5XKT7_MANLE,96.203,474,17,1,1,474,17,489,0,961,A0A2K5XKT7,Calcitonin receptor OS=Mandrillus leucophaeus OX=9568 GN=CALCR PE=3 SV=1
sp|P30988|CALCR_HUMAN,tr|A0A2K5L3B1|A0A2K5L3B1_CERAT,96.203,474,17,1,1,474,17,489,0,961,A0A2K5L3B1,Calcitonin receptor OS=Cercocebus atys OX=9531 GN=CALCR PE=3 SV=1
sp|P30988|CALCR_HUMAN,tr|A0A096NZZ1|A0A096NZZ1_PAPAN,96.203,474,17,1,1,474,45,517,0,960,A0A096NZZ1,Calcitonin receptor OS=Papio anubis OX=9555 GN=CALCR PE=3 SV=1
sp|P30988|CALCR_HUMAN,tr|F7D5E4|F7D5E4_MACMU,95.992,474,18,1,1,474,45,517,0,957,F7D5E4,Calcitonin receptor OS=Macaca mulatta OX=9544 GN=CALCR PE=3 SV=3
sp|P30988|CALCR_HUMAN,tr|A0A0D9RJQ2|A0A0D9RJQ2_CHLSB,93.661,489,15,2,1,474,1,488,0,954,A0A0D9RJQ2,Calcitonin receptor OS=Chlorocebus sabaeus OX=60711 GN=CALCR PE=3 SV=1
sp|P30988|CALCR_HUMAN,tr|A0A2K6DZQ3|A0A2K6DZQ3_MACNE,94.304,474,26,1,1,474,45,517,0,916,A0A2K6DZQ3,Calcitonin receptor OS=Macaca nemestrina OX=9545 GN=CALCR PE=3 SV=1
sp|P30988|CALCR_HUMAN,tr|F6YHG4|F6YHG4_HORSE,90.526,475,44,1,1,474,1,475,0,912,F6YHG4,Calcitonin receptor OS=Equus caballus OX=9796 GN=CALCR PE=3 SV=1
sp|P30988|CALCR_HUMAN,tr|A0A2K6M3A8|A0A2K6M3A8_RHIBE,93.528,479,25,2,1,474,19,496,0,912,A0A2K6M3A8,Calcitonin receptor OS=Rhinopithecus bieti OX=61621 GN=CALCR PE=3 SV=1
sp|P30988|CALCR_HUMAN,tr|A0A2K5R2C0|A0A2K5R2C0_CEBIM,90.928,474,43,0,1,474,1,474,0,899,A0A2K5R2C0,Calcitonin receptor OS=Cebus imitator OX=2715852 GN=CALCR PE=3 SV=1
sp|P30988|CALCR_HUMAN,tr|G1TV01|G1TV01_RABIT,88.397,474,55,0,1,474,18,491,0,899,G1TV01,Calcitonin receptor OS=Oryctolagus cuniculus OX=9986 GN=CALCR PE=3 SV=3
sp|P30988|CALCR_HUMAN,tr|A0A2K6UST5|A0A2K6UST5_SAIBB,90.295,474,46,0,1,474,1,474,0,897,A0A2K6UST5,Calcitonin receptor OS=Saimiri boliviensis boliviensis OX=39432 GN=CALCR PE=3 SV=1
sp|P30988|CALCR_HUMAN,tr|A0A1U7U965|A0A1U7U965_CARSF,88.608,474,54,0,1,474,1,474,0,895,A0A1U7U965,Calcitonin receptor OS=Carlito syrichta OX=1868482 GN=CALCR PE=3 SV=1
sp|P30988|CALCR_HUMAN,sp|P79222|CALCR_RABIT,88.186,474,56,0,1,474,1,474,0,895,P79222,Calcitonin receptor OS=Oryctolagus cuniculus OX=9986 GN=CALCR PE=2 SV=1
sp|P30988|CALCR_HUMAN,tr|A0A2K5C8W6|A0A2K5C8W6_AOTNA,91.35,474,41,0,1,474,1,474,0,893,A0A2K5C8W6,Calcitonin receptor OS=Aotus nancymaae OX=37293 GN=CALCR PE=3 SV=1
sp|P30988|CALCR_HUMAN,tr|A0A384BQC4|A0A384BQC4_URSMA,88.842,475,46,2,1,474,1,469,0,887,A0A384BQC4,Calcitonin receptor OS=Ursus maritimus OX=29073 GN=CALCR PE=3 SV=1
sp|P30988|CALCR_HUMAN,tr|A0A3Q7TW70|A0A3Q7TW70_VULVU,89.916,476,46,2,1,474,1,476,0,885,A0A3Q7TW70,Calcitonin receptor OS=Vulpes vulpes OX=9627 GN=CALCR PE=3 SV=1
sp|P30988|CALCR_HUMAN,tr|A0A6J3FTV9|A0A6J3FTV9_SAPAP,85.404,507,41,2,1,474,1,507,0,884,A0A6J3FTV9,Calcitonin receptor OS=Sapajus apella OX=9515 GN=CALCR PE=3 SV=1
sp|P30988|CALCR_HUMAN,tr|G1MHC6|G1MHC6_AILME,90.737,475,43,1,1,474,1,475,0,882,G1MHC6,Calcitonin receptor OS=Ailuropoda melanoleuca OX=9646 GN=CALCR PE=3 SV=2
sp|P30988|CALCR_HUMAN,tr|A0A6P6ID31|A0A6P6ID31_PUMCO,88.406,483,47,2,1,474,1,483,0,880,A0A6P6ID31,Calcitonin receptor OS=Puma concolor OX=9696 GN=CALCR PE=3 SV=1
sp|P30988|CALCR_HUMAN,tr|A0A6I9ZH77|A0A6I9ZH77_ACIJB,88.406,483,47,2,1,474,1,483,0,880,A0A6I9ZH77,Calcitonin receptor OS=Acinonyx jubatus OX=32536 GN=CALCR PE=3 SV=1
sp|P30988|CALCR_HUMAN,tr|A0A485N9N0|A0A485N9N0_LYNPA,88.406,483,47,2,1,474,12,494,0,880,A0A485N9N0,Calcitonin receptor OS=Lynx pardinus OX=191816 GN=LYPA_23C015422 PE=3 SV=1
sp|P30988|CALCR_HUMAN,tr|M3W7Q9|M3W7Q9_FELCA,88.406,483,47,2,1,474,1,483,0,880,M3W7Q9,Calcitonin receptor OS=Felis catus OX=9685 GN=CALCR PE=3 SV=2
sp|P30988|CALCR_HUMAN,tr|A0A3Q7WJ06|A0A3Q7WJ06_URSAR,86.345,498,44,3,1,474,1,498,0,874,A0A3Q7WJ06,Calcitonin receptor OS=Ursus arctos horribilis OX=116960 GN=CALCR PE=3 SV=1
