tr|F1R383|F1R383_DANRE,Vasoactive intestinal peptide receptor 1b OS=Danio rerio OX=7955 GN=vipr1b PE=3 SV=1,7955
tr|A0A452FIH0|A0A452FIH0_CAPHI,Vasoactive intestinal peptide receptor 1 OS=Capra hircus OX=9925 GN=VIPR1 PE=3 SV=1,9925
tr|A0A1D5R219|A0A1D5R219_MACMU,Vasoactive intestinal polypeptide receptor 1 OS=Macaca mulatta OX=9544 GN=VIPR1 PE=2 SV=1,9544
tr|A0A2K5N7R1|A0A2K5N7R1_CERAT,Vasoactive intestinal peptide receptor 1 OS=Cercocebus atys OX=9531 GN=VIPR1 PE=3 SV=1,9531
tr|A0A096MT91|A0A096MT91_PAPAN,Vasoactive intestinal peptide receptor 1 OS=Papio anubis OX=9555 GN=VIPR1 PE=3 SV=1,9555
tr|A0A0D9RW55|A0A0D9RW55_CHLSB,Uncharacterized protein OS=Chlorocebus sabaeus OX=60711 GN=VIPR1 PE=3 SV=1,60711
tr|A0A2K5VP53|A0A2K5VP53_MACFA,Vasoactive intestinal peptide receptor 1 OS=Macaca fascicularis OX=9541 GN=VIPR1 PE=3 SV=2,9541
tr|A0A2K5XM83|A0A2K5XM83_MANLE,Vasoactive intestinal peptide receptor 1 OS=Mandrillus leucophaeus OX=9568 GN=VIPR1 PE=3 SV=1,9568
tr|A0A2K6DYJ7|A0A2K6DYJ7_MACNE,Vasoactive intestinal peptide receptor 1 OS=Macaca nemestrina OX=9545 GN=VIPR1 PE=3 SV=1,9545
tr|A0A2K6NW77|A0A2K6NW77_RHIRO,Uncharacterized protein OS=Rhinopithecus roxellana OX=61622 GN=VIPR1 PE=3 SV=1,61622
tr|A0A2K6K399|A0A2K6K399_RHIBE,Uncharacterized protein OS=Rhinopithecus bieti OX=61621 GN=VIPR1 PE=3 SV=1,61621
tr|A0A2K5HT66|A0A2K5HT66_COLAP,Vasoactive intestinal peptide receptor 1 OS=Colobus angolensis palliatus OX=336983 PE=3 SV=1,336983
tr|G3QNP3|G3QNP3_GORGO,Vasoactive intestinal peptide receptor 1 OS=Gorilla gorilla gorilla OX=9595 GN=VIPR1 PE=3 SV=2,9595
tr|H2PB26|H2PB26_PONAB,Uncharacterized protein OS=Pongo abelii OX=9601 GN=VIPR1 PE=3 SV=2,9601
sp|P32241|VIPR1_HUMAN,Vasoactive intestinal polypeptide receptor 1 OS=Homo sapiens OX=9606 GN=VIPR1 PE=1 SV=1,9606
tr|A0A2R8ZIZ6|A0A2R8ZIZ6_PANPA,Vasoactive intestinal peptide receptor 1 OS=Pan paniscus OX=9597 GN=VIPR1 PE=3 SV=1,9597
tr|A0A2I3T1V9|A0A2I3T1V9_PANTR,Vasoactive intestinal peptide receptor 1 OS=Pan troglodytes OX=9598 GN=VIPR1 PE=3 SV=1,9598
tr|A0A2I3GHM4|A0A2I3GHM4_NOMLE,Uncharacterized protein OS=Nomascus leucogenys OX=61853 GN=VIPR1 PE=3 SV=1,61853
tr|R0JN62|R0JN62_ANAPL,Vasoactive intestinal polypeptide receptor (Fragment) OS=Anas platyrhynchos OX=8839 GN=Anapl_11854 PE=3 SV=1,8839
tr|A0A6J3CQM4|A0A6J3CQM4_AYTFU,vasoactive intestinal polypeptide receptor 1 OS=Aythya fuligula OX=219594 GN=VIPR1 PE=3 SV=1,219594
