tr|A0A087QNN1|A0A087QNN1_APTFO,Secretin receptor (Fragment) OS=Aptenodytes forsteri OX=9233 GN=AS27_08193 PE=3 SV=1,9233
tr|A0A093REA1|A0A093REA1_PYGAD,Secretin receptor (Fragment) OS=Pygoscelis adeliae OX=9238 GN=AS28_05486 PE=3 SV=1,9238
tr|A0A091P0B8|A0A091P0B8_HALAL,Secretin receptor (Fragment) OS=Haliaeetus albicilla OX=8969 GN=N329_09571 PE=3 SV=1,8969
tr|A0A663DM13|A0A663DM13_AQUCH,Secretin receptor OS=Aquila chrysaetos chrysaetos OX=223781 GN=SCTR PE=4 SV=1,223781
tr|A0A094L9W4|A0A094L9W4_ANTCR,Secretin receptor (Fragment) OS=Antrostomus carolinensis OX=279965 GN=N321_05941 PE=3 SV=1,279965
tr|A0A091LH31|A0A091LH31_CATAU,Secretin receptor (Fragment) OS=Cathartes aura OX=43455 GN=N323_10648 PE=3 SV=1,43455
tr|U3IM16|U3IM16_ANAPP,Secretin receptor OS=Anas platyrhynchos platyrhynchos OX=8840 GN=SCTR PE=4 SV=2,8840
tr|A0A670ICY0|A0A670ICY0_PODMU,Secretin receptor OS=Podarcis muralis OX=64176 GN=SCTR PE=3 SV=1,64176
tr|A0A6J2WIG1|A0A6J2WIG1_CHACN,secretin receptor-like OS=Chanos chanos OX=29144 GN=LOC115823566 PE=4 SV=1,29144
tr|A0A4W2FPX7|A0A4W2FPX7_BOBOX,Secretin receptor OS=Bos indicus x Bos taurus OX=30522 GN=SCTR PE=4 SV=1,30522
tr|A0A6P3J6M4|A0A6P3J6M4_BISBI,secretin receptor OS=Bison bison bison OX=43346 GN=SCTR PE=4 SV=1,43346
tr|A0A6I8QYN2|A0A6I8QYN2_XENTR,Uncharacterized protein OS=Xenopus tropicalis OX=8364 PE=3 SV=2,8364
tr|F8RUA9|F8RUA9_XENLA,Secretin receptor OS=Xenopus laevis OX=8355 GN=sctr.L PE=2 SV=1,8355
tr|A0A3Q1GV62|A0A3Q1GV62_9TELE,Vasoactive intestinal polypeptide receptor-like OS=Acanthochromis polyacanthus OX=80966 PE=4 SV=1,80966
tr|A0A672YC48|A0A672YC48_9TELE,Uncharacterized protein OS=Sphaeramia orbicularis OX=375764 GN=LOC115436526 PE=4 SV=1,375764
tr|A0A3Q2IKD1|A0A3Q2IKD1_HORSE,Secretin receptor OS=Equus caballus OX=9796 GN=SCTR PE=4 SV=1,9796
tr|A0A2K6LB78|A0A2K6LB78_RHIBE,Uncharacterized protein OS=Rhinopithecus bieti OX=61621 GN=SCTR PE=4 SV=1,61621
tr|A0A2K6RF28|A0A2K6RF28_RHIRO,Uncharacterized protein OS=Rhinopithecus roxellana OX=61622 GN=SCTR PE=4 SV=1,61622
tr|A0A2K5IP66|A0A2K5IP66_COLAP,Secretin receptor OS=Colobus angolensis palliatus OX=336983 PE=4 SV=1,336983
tr|A0A0D9RVJ5|A0A0D9RVJ5_CHLSB,Secretin receptor OS=Chlorocebus sabaeus OX=60711 GN=SCTR PE=4 SV=1,60711
tr|A0A096MQK5|A0A096MQK5_PAPAN,Secretin receptor OS=Papio anubis OX=9555 GN=SCTR PE=4 SV=1,9555
tr|A0A2K5Y3M2|A0A2K5Y3M2_MANLE,Secretin receptor OS=Mandrillus leucophaeus OX=9568 GN=SCTR PE=4 SV=1,9568
tr|A0A2K5MG90|A0A2K5MG90_CERAT,Secretin receptor OS=Cercocebus atys OX=9531 GN=SCTR PE=4 SV=1,9531
tr|F6TRW6|F6TRW6_MACMU,Secretin receptor OS=Macaca mulatta OX=9544 GN=SCTR PE=4 SV=2,9544
tr|A0A2K5W7H9|A0A2K5W7H9_MACFA,Secretin receptor OS=Macaca fascicularis OX=9541 GN=SCTR PE=4 SV=2,9541
tr|A0A2K6E6E3|A0A2K6E6E3_MACNE,Secretin receptor OS=Macaca nemestrina OX=9545 GN=SCTR PE=4 SV=1,9545
tr|A0A3Q1M5G0|A0A3Q1M5G0_BOVIN,Secretin receptor OS=Bos taurus OX=9913 GN=SCTR PE=4 SV=1,9913
tr|A0A6P5DL81|A0A6P5DL81_BOSIN,secretin receptor OS=Bos indicus OX=9915 GN=SCTR PE=4 SV=1,9915
tr|L8HPK2|L8HPK2_9CETA,Secretin receptor (Fragment) OS=Bos mutus OX=72004 GN=M91_16002 PE=4 SV=1,72004
tr|G1P1I6|G1P1I6_MYOLU,Secretin receptor OS=Myotis lucifugus OX=59463 GN=SCTR PE=4 SV=1,59463
tr|S7PZS5|S7PZS5_MYOBR,Secretin receptor OS=Myotis brandtii OX=109478 GN=D623_10019051 PE=4 SV=1,109478
tr|A0A671EA41|A0A671EA41_RHIFE,Secretin receptor OS=Rhinolophus ferrumequinum OX=59479 GN=SCTR PE=4 SV=1,59479
tr|A0A7E6DKK9|A0A7E6DKK9_9CHIR,secretin receptor OS=Phyllostomus discolor OX=89673 GN=SCTR PE=4 SV=1,89673
tr|L5JYL5|L5JYL5_PTEAL,Secretin receptor (Fragment) OS=Pteropus alecto OX=9402 GN=PAL_GLEAN10025791 PE=4 SV=1,9402
tr|A0A6P6CQS7|A0A6P6CQS7_PTEVA,secretin receptor OS=Pteropus vampyrus OX=132908 GN=SCTR PE=4 SV=1,132908
tr|A0A6J3D4C6|A0A6J3D4C6_AYTFU,secretin receptor OS=Aythya fuligula OX=219594 GN=SCTR PE=4 SV=1,219594
tr|A0A6A5E0W6|A0A6A5E0W6_PERFL,Uncharacterized protein OS=Perca fluviatilis OX=8168 GN=PFLUV_G00271350 PE=4 SV=1,8168
tr|A0A6J2QXY2|A0A6J2QXY2_COTGO,vasoactive intestinal polypeptide receptor-like OS=Cottoperca gobio OX=56716 GN=LOC115018003 PE=4 SV=1,56716
tr|H2LHY9|H2LHY9_ORYLA,Uncharacterized protein OS=Oryzias latipes OX=8090 GN=LOC101169670 PE=4 SV=2,8090
