tr|A0A671V5U9|A0A671V5U9_SPAAU,Glucagon like peptide 2 receptor OS=Sparus aurata OX=8175 GN=glp2r PE=4 SV=1,8175
tr|G3GZ32|G3GZ32_CRIGR,Glucagon-like peptide 2 receptor OS=Cricetulus griseus OX=10029 GN=I79_003083 PE=4 SV=1,10029
tr|A0A3Q7SZM2|A0A3Q7SZM2_VULVU,glucagon-like peptide 2 receptor OS=Vulpes vulpes OX=9627 GN=GLP2R PE=4 SV=1,9627
tr|A0A1A6GMU4|A0A1A6GMU4_NEOLE,G_PROTEIN_RECEP_F2_4 domain-containing protein OS=Neotoma lepida OX=56216 GN=A6R68_03939 PE=4 SV=1,56216
tr|I7GUL9|I7GUL9_MESAU,Glucagon-like Peptide 2 receptor OS=Mesocricetus auratus OX=10036 GN=glp2r PE=2 SV=1,10036
tr|A0A6I9L991|A0A6I9L991_PERMB,glucagon-like peptide 2 receptor OS=Peromyscus maniculatus bairdii OX=230844 GN=Glp2r PE=4 SV=1,230844
sp|Q5IXF8|GLP2R_MOUSE,Glucagon-like peptide 2 receptor OS=Mus musculus OX=10090 GN=Glp2r PE=2 SV=2,10090
sp|Q9Z0W0|GLP2R_RAT,Glucagon-like peptide 2 receptor OS=Rattus norvegicus OX=10116 GN=Glp2r PE=2 SV=1,10116
tr|A0A1S3EVW9|A0A1S3EVW9_DIPOR,glucagon-like peptide 2 receptor OS=Dipodomys ordii OX=10020 GN=Glp2r PE=4 SV=1,10020
tr|G5B5H5|G5B5H5_HETGA,Glucagon-like peptide 2 receptor OS=Heterocephalus glaber OX=10181 GN=GW7_13877 PE=4 SV=1,10181
tr|A0A091CM01|A0A091CM01_FUKDA,Glucagon-like peptide 2 receptor OS=Fukomys damarensis OX=885580 GN=H920_19786 PE=4 SV=1,885580
tr|H0UZE2|H0UZE2_CAVPO,Glucagon like peptide 2 receptor OS=Cavia porcellus OX=10141 GN=GLP2R PE=4 SV=2,10141
